_id,content,date
01100611.20160422043727363,"검찰이 입이 열 개라도 할 말이 없게 됐다. 특임검사제를 도입한 계기가 됐던 2010년 ‘스폰서 검사’ 이후 ‘그랜저 검사’와 ‘벤츠 여검사’ 사건이 줄줄이 불거졌지만 정신을 차리지 못했고, 불과 며칠 전 ‘돈 검사’ 구속에 이어 이젠 ‘성 검사’까지 출현한 꼴이다. 대검은 그제 로스쿨 출신으로 실무수습 중이던 서울동부지검 전 모 (30)검사가 상습절도혐의로 조사를 받던 여성 피의자(43)와 검사실과 모텔에서 유사 성행위와 성관계를 가졌다고 밝혔다. 감독소홀 책임을 지고 동부지검장은 사의를 표했고, 해당 검사는 직위해제됐다. 우리는 이 정도로 파문이 수습될 것으로 보지 않는다. 그동안 검찰은 일부 정치지향적인 검사 때문에 ‘권력의 개’라는 비판을 받은 적은 많지만, 도덕성에서는 다른 권력기관보다 더 타락했다는 평가를 받은 것은 아니었다. 그러나 이번 검사와 여성 피의자의 부적절한 성관계로 말미암아 국민을 상대로 성욕을 채우는 검찰이라는 오명에서 벗어나기 어렵게 됐다. 무엇보다 기소독점권을 가진 검사가 불기소를 대가로 피의자와 강제적인 성관계를 맺은 사실이 추가로 확인된다면 파문은 걷잡을 수 없게 될 것이 자명하다.  검찰 안팎에서는 이번 사태가 검찰청 창립 이래 최악의 위기라는 인식이 강하다. 검찰도 중앙수사부 폐지와 고위공직자 비리수사처 신설 등 정치권과 시민사회가 요구해온 검찰개혁안을 수용하는 자체 개혁안을 내놓겠다며 백기를 들었다. 그마나 다행이지만 때늦은 감이 있다. 검찰 개혁을 검찰의 손에 맡길 단계는 이미 지났기 때문이다. 검찰 개혁은 그동안 정권이 바뀔 때마다 시도됐지만, 검찰의 조직적 반발과 로비에 의해 실패로 돌아갔다. 정치권력으로부터의 검찰권 독립과 더불어 검사의 기소재량권을 통제하는 등 국민의 인권을 보호하는 쪽으로 검찰 개혁이 밀도 있게 이뤄져야 할 때다.",20121124
01100611.20160422043733549,"지난 1년여 한국 사회를 ‘안철수 현상’에 달뜨게 했던 무소속 안철수 후보가 어제 대선 행보에 마침표를 찍었다. 문재인 민주통합당 후보와의 초읽기 단일화 협상이 더 이상 진척을 보지 못하자 스스로 후보 사퇴의 길을 택한 것이다. 그가 추구했던 새 정치도 그 실체가 무엇이었든 일단 멈춰서게 됐다. 지난해 9월 시민운동가 박원순씨에게 서울시장 보궐선거 후보직을 선뜻 양보하면서 시작된 안 후보의 정치 여정은 우리 사회에 적지 않은 숙제를 던져 주었고, 18대 대선의 성격을 규정짓는 데 의미 있는 역할을 했다. 그를 통해 투영된 새 정치에 대한 국민적 열망은 기성 정치권으로 하여금 정치개혁과 공정사회 구현을 위한 경제 민주화에 앞을 다투도록 했다. 성패를 떠나 이 나라 정치에 변화의 바람을 일으킨 동력이 됐다. 그러나 그런 ‘안철수 현상’을 ‘안철수 정치’가 고스란히 현실 세계에 반영했는지는 의문이다. 대선 출마 여부에 대해 애매한 태도로 일관, 18대 대선의 불확실성을 한껏 높였다. 대선 출마 이후에도 민주당 후보와의 단일화 문제를 놓고 안갯속 행보를 보이기도 했다. 후보 등록을 코앞에 두고는 단일화 방안으로 삼은 여론조사의 방식을 놓고 문 후보와 모래알까지 셀 듯 치열한 수싸움을 벌여 ‘아름다운 단일화’라는 기치를 퇴색시켰다. 두 후보가 지난 2주 남짓 벌여온 실랑이로 인해 대선은 불과 20여일 남겨 놓은 지금까지 제대로 된 정책 검증과 인물 검증을 시도조차 해보지 못하는 지경에 놓이게 됐다. 물론 그 책임은 문 후보와 나눠져야 할 일이다. 안 후보가 홀로 사퇴 선언을 한 것은 비록 그가 “문 후보에게 성원을 보내 달라.”는 당부를 남겼다고는 하나 그런 한 치의 양보도 없는 실랑이가 남긴 후유증이라고 할 것이다. 안 후보의 사퇴로 문 후보가 단일후보가 되기는 했으나 적어도 질서 있는 후보 단일화를 이뤄냈다고 볼 수는 없는 셈이다. 문 후보로서는 향후 대선 행보에 있어서 최대의 고비를 넘긴 것임에도 불구하고 적지 않은 부담을 지지 않을 수 없어 보인다. 18대 대선은 이제 명확해진 대진표를 바탕으로 25일간의 레이스에 돌입했다. 새누리당 박근혜 후보와 민주당 문 후보는 남은 기간 오로지 정책과 비전으로 정정당당히 승부하는 모습으로 엉클어진 대선 정국을 정상으로 돌려놓기 바란다.",20121124
01100611.20160422043340011,"통계청이 처음으로 국내 체류 외국인을 대상으로 실시해 어제 발표한 ‘2012년 외국인고용조사 결과’는 외국인 노동자들이 고된 삶을 살고 있는 현실을 여실히 보여줘 씁쓸하다. 국내에서 일자리를 가진 외국인 취업자 79만 1000여명의 3분의2는 월평균 임금이 200만원을 밑돈다. 월급 100만원 미만 외국인도 5만 2000명(6.8%)이나 된다고 한다. 근로시간도 가혹하다. 외국인 노동자의 3분의1은 주당 평균 60시간 이상 일하고 있는 것으로 나타났다. 한국에 온 외국인 노동자들의 열악한 취업 환경을 개선할 수 있는 방안을 서둘러 마련해야 한다. 정부는 중소기업의 인력난 해소를 위해 2004년 8월 외국인근로자 고용허가제를 도입하고 내국인 근로자와의 차별 금지 등 기본적 인권 보장을 위해 힘써 왔다. 그 결과 사업장 내에서의 폭행과 폭언, 임금체불 등이 개선되는 성과가 있다고 하지만 불합리한 대우를 받는 이들이 아직 적지 않다. 한달 내내 야간에 하루 10시간씩 근무하고도 최저임금법이 정한 적정 임금을 훨씬 밑도는 110만원의 월급만 주는 사용주도 있다고 한다. 한국에 온 외국인 취업자들은 베트남, 필리핀, 몽골, 인도네시아, 스리랑카, 캄보디아, 네팔, 방글라데시 등 동남아 출신들이 주를 이룬다. 혹여 일부 사회심리학자들의 분석처럼 서구 백인들에 대한 열등의식을 동남아 사람들에 대한 우월의식으로 만회하려는 심리가 작용해 노동착취를 해서는 결코 안 될 말이다. 우리나라의 많은 중소기업들은 외국인 근로자들에 의존한다. 외국인 근로자 고용허가 쿼터를 늘려야 한다고 요청할 정도다. 영국 파이낸셜타임스(FT)는 올 한해 한국이 주요 20개국(G20) 가운데 사우디아라비아, 러시아, 중국, 인도네시아에 이어 다섯번째로 뛰어난 경제 성과를 보였다고 어제 보도했다. 우리나라는 세계에서 아홉번째로 무역 1조 달러를 돌파했다. 외환보유액은 세계 7위이고, S&P 등 세계 3대 신용평가사 모두 올해 신용등급을 상향 조정한 유일한 국가이기도 하다. 한국의 경제력에 걸맞게 외국인들이 우리 사회에서 자리잡을 수 있도록 정책적인 배려를 아끼지 말아야 한다. 산업 현장에서의 출신 국가 차별은 국격을 떨어뜨리는 주 요인이 된다.",20121123
01100611.20160422043338379,"최악의 사태는 가까스로 면했다. 서울·인천·경기 등 버스업계는 어제 새벽 파업 돌입 한 시간여 만에 파업을 유보함으로써 1500여만 버스 이용자들의 발이 묶이는 교통대란은 없었다. 정치권도 택시를 대중교통으로 인정하는 ‘대중교통 육성 및 이용 촉진에 관한 법률’(택시법) 개정안을 당분간 국회 본회의에 상정하지 않겠다고 했다. 우리 사회가 무모한 충돌을 피했다는 점에서 다행스럽기는 하지만 또 다른 불씨를 남기고 있다는 점에서 갈등 해소는 이제부터가 시작이라고 본다. 새누리당과 민주통합당은 2013회계연도 예산안 처리 시까지 정부의 납득할 만한 대책이 제시되지 않으면 택시법을 예산안과 동시에 처리하겠다는 입장이다. 대선을 의식한 약속일 수도 있겠지만 연내 본회의 상정 추진 가능성을 보여준 것이다. 버스업계는 택시법의 국회 본회의 통과 시 전면파업 돌입 방침을 밝히고 있어 택시법 논란이 재연될 소지는 다분하다. 택시업계를 지원해야 한다는 정치권의 취지에 일리가 아주 없지는 않다. LPG 가격이 2007년 1월 ℓ당 713원에서 지난 10월에 1101원으로 상승했고, 택시 8500여대가 공급계획 대비 공급과잉 상태에 있다. 다만 택시를 대중교통으로 분류하면서 지원하겠다는, 전세계적으로 전례가 없는 발상과 그 흔한 공청회 등의 절차 없이 졸속 추진했다는 점은 논란의 여지가 많은 게 사실이다. 택시가 대중교통수단으로 인정받아 버스전용차선에 바퀴를 들여놓는 순간 버스전용차선이 버스와 택시로 뒤엉키는 일은 불 보듯 뻔하다. 이 경우 버스전용차선의 의미는 상실될 것이고, 버스를 이용하는 서민의 삶은 더욱 고달파질 수밖에 없다. 정치권과 정부는 택시와 버스업계가 공존하는 방안 마련에 하루빨리 나서기 바란다. 정부는 공급과잉의 택시업계 구조조정을 서둘러야 한다. 지하철 확충 등으로 택시업계는 경영 악화를 겪고 있고 택시운전자들은 생계불안에서 벗어나지 못하는 실정이다. 정부 지원에는 당연히 서비스 수준 향상 등이 수반돼야 할 것이다. 정치권은 버스업계의 파업유보 결단을 본받아야 할 것이다. 박근혜·문재인·안철수 대선 후보 모두 택시를 대중교통수단으로 인정하는 공약을 내걸고 있다. 지키기 어려운 공약이라면 이쯤에서 거둬들이는 용기야말로 사회적 손실 비용을 줄이는 첩경일 것이다.",20121123
01100611.20160422043335243,"일본 차기정권을 담당할 것으로 보이는 자민당이 마치 제국주의 시대로 돌아간 듯한 내용의 선거 공약을 발표해 주변국들을 놀라게 하고 있다. 12월 총선을 앞둔 자민당은 전쟁과 군대 보유를 금지한 평화헌법의 개정과 집단적 자위권 도입, 국방비 확충과 같은 극우적이면서 자극적인 공약들을 전면에 내세웠다. 또 자민당은 ‘다케시마(독도의 일본식 표기)의 날’ 행사를 정부 행사로 열기로 하고, 과거사에 대한 반성을 담은 역사 교과서를 ‘자학 사관’으로 규정해 전면 개정하겠다고 밝혔다. 자민당이 이처럼 국수주의적인 공약을 쏟아내는 것은 장기화된 경제침체 등의 영향으로 우경화된 유권자들의 분위기에 적극 편승한 탓으로 보인다. A급 전범의 외손자인 아베 신조 자민당 총재는 물론이고 ‘자민당의 2중대’로 불리는 민주당 출신 노다 요시히코 총리와 제3세력의 중심이라는 일본유신회의 이시하라 신타로 대표, 하시모토 도루 오사카 시장 등 일본의 정치 지도자들이 대부분 극우 성향이다. 따라서 일본은 차기 정부에서 자민당의 공약들을 현실화할 가능성이 작지 않다. 중국의 부상과 미국의 중심축 이동 정책으로 동북아시아는 글로벌 정치·경제의 중심 지역으로 떠오르고 있다. 특히 남북한과 미국, 중국, 일본, 러시아 등 동북아 지역의 모든 국가들이 올해 선거 등을 통해 지도부를 교체하거나 개편하고 있다. 이에 따라 동북아의 정세는 매우 유동적이고, 그만큼 지역 내 국가들 간의 협력이 어느 때보다 필요한 시점이다. 이런 상황에서 동북아의 중요한 일원인 일본이 주변국과의 갈등을 유발하는 방향으로 외교정책 기조를 잡는다는 것은 유감이 아닐 수 없다. 자민당이 발표한 공약집의 제목은 ‘일본을 되찾는다’는 것이다. 그러나 일본 정치 지도자들의 행태를 보면 외려 일본의 ‘잃어버린 20년’이 경제뿐만 아니라 외교 분야까지 전이될 것으로 우려된다.",20121123
01100611.20160422042834757,북한이 연평도 민간인 거주지역에 무차별 포격을 가한 지 23일로 2년이 된다. 북한은 6·25전쟁 이후 처음으로 우리 영토에 대한 직접 도발을 자행해 고귀한 인명을 잃게 하고 주민의 생활터전을 쑥대밭으로 만들었다. 연평도 주민들은 아직도 트라우마에 시달리고 있다. 연평도를 포함한 서북도서는 평화를 회복했지만 여전히 살얼음판이다. 군 당국에 따르면 북한은 지난 5∼8월 서해안 북한 측 초도에서 대규모 상륙훈련을 실시했다고 한다. 북방한계선(NLL) 이남 서북도서 기습공격 시나리오를 완성했다는 분석도 있다. 우리 군의 서북도서 전력증강 계획이 차질 없이 이뤄져야 함은 두말 할 나위가 없다. 그러나 북한의 해안포를 정밀 타격할 수 있는 스파이크 미사일 도입이 내년으로 연기되는 등 차질을 빚어 불안을 증폭시키고 있다. 더욱 우려되는 것은 북한이 우리 대통령선거에 노골적으로 개입하려는 움직임을 보이고 있다는 점이다. 북한은 최근 노동당 산하 대남혁명 전위기구를 통해 국내 종북세력에 ‘반(反)새누리당 투쟁’을 부추기는 격문을 하달하는 등 대남 선전·선동을 한층 강화하고 있다. 김황식 국무총리가 그제 국무회의에서 지적했듯 북한의 움직임을 면밀히 주시하며 어느 때보다 강력한 대응 의지와 안보태세를 가다듬어야 할 때다.  북한은 우리가 개혁·개방을 촉구한 점 등을 거론하며 대선 개입은 “응당한 단죄”라는 적반하장의 태도를 보이고 있다. 북한이 선거 때마다 남남갈등을 조장하는 것은 어제오늘의 일이 아니다. 이미 철지난 상투적 수법이지만 자계(自戒)의 끈을 늦춰서는 안 된다. 북한은 대선정국에 편승한 무모한 도발로 남북관계의 파국을 자초하는 우를 범하지 말아야 할 것이다. 대선 후보들이 모두 NLL 사수 의지를 밝히는 등 안보문제를 무겁게 여기고 있는 것은 다행이다. 보다 구체적이고 확고한 비전을 제시해 국민의 안보불안감을 불식시켜 주기 바란다.,20121122
01100611.20160422042836915,"문재인 민주통합당 후보와 안철수 무소속 후보가 벌여온 단일화 협상 과정을 지켜본 국민들 마음이 착잡할 것으로 여겨진다. 그토록 강조했던 ‘새 정치’와 ‘아름다운 단일화’는 대체 어디로 갔는지, 새누리당 박근혜 후보를 이길 수 있도록 유리함과 불리함을 따지지 않겠다던 약속은 대체 실체가 무엇이었는지 알 길 없는 행태를 두 후보는 보여 왔다. 이런 모습으로 단일화를 이룬들 누가 그 결과에 승복할 것인지 의문마저 든다. 두 후보가 단일화 원칙에 합의한 지난 6일 이후 2주 동안 양측이 보여준 것은 오로지 단일화에서 살아남기 위한 드잡이뿐이었다. 민주당 인적 쇄신을 둘러싼 갈등으로 닷새를 허비했고, 민주당 지도부 사퇴로 간신히 협상의 물꼬를 다시 트고는 줄곧 단일화의 룰을 놓고 지루한 샅바싸움으로 일관했다. 대선을 한 달도 안 남겨놓은 시점이건만 두 후보 측은 신경전에 매몰된 채 시간을 허비했고, 결국 전문가들이 ‘동전 던지기’나 다름없다고 말하는 ‘여론조사만에 의한 단일화’ 말고는 대안이 없는 지경으로 치달았다. 여론조사 방식을 놓고도 경쟁력으로 가려야 한다는 둥, 적합도가 먼저라는 둥 하며 눈곱만큼의 양보도 없는 설전을 이어왔다. 이런 모습이 문 후보가 말하는 맏형의 자세이고, 안 후보가 말하는 새 정치인지 묻지 않을 수 없다. 이런 드잡이로 인해 깊게 파인 감정의 골은 단일화 성사 이후 연대마저 안갯속으로 몰아넣고 있다. 두 후보가 단일화 이후 구체적으로 어떻게 협력할 것인지를 묻는 질문에 대한 답변은 여전히 공란으로 남아 있다. 출자총액제한제 부활 여부와 제주 해군기지 향배, 한·미 자유무역협정(FTA) 재협상 여부, 대기업 순환출자 해소 방안 등 두 후보가 이견을 보여온 정책을 어떻게 조율할 것인지 손도 대지 못하고 있다. 두 후보만의 혼란이 아니라, 대선 일정과 대선 이후의 국정 청사진조차도 일그러뜨리는 행태가 아닐 수 없다. 안 후보는 “단일화는 결과보다 과정이 중요하다.”고 했다. 문 후보는 맏형답게 통 큰 자세로 협상에 임하겠다고 했다. 그런 그들이 지금은 ‘내가 양보하면 (당원들에게) 배임죄를 짓는 것’(문 후보), ‘국민이 부른 후보라 양보할 수 없다’(안 후보)고 말한다. 생존만이 선(善)인 정글의 승부를 떠올리게 한다. 누구를 위한 단일화인지 두 후보는 다시 생각하기 바란다.",20121122
01100611.20160422042829177,관심이 대선 정국에 쏠린 사이 지역구 민원성 법률이 봇물을 이루고 있다. 국회의원들은 ‘민생’ 법안이라지만 나라살림을 거덜낼 소지가 있거나 또 다른 갈등을 유발할 우려가 있는 입법도 적지 않다. 대표적인 사례가 오늘 전국적으로 버스 파업을 초래한 ‘대중교통의 육성 및 이용촉진에 관한 법률 개정안’이다. 전 국민이 겪는 불편이나 버스업계 종사자보다는 택시업계 종사자의 목소리가 높다는 이유로 전 세계에서 유일하게 택시를 대중교통에 포함시켰다. 지난 4·11 총선을 앞두고 ‘포퓰리즘 법률’이라는 비난여론에 밀려 폐기처분했던 ‘군공항 이전 및 지원에 관한 특별법’도 마찬가지다. 국회의원과 지자체 단체장은 생색만 내고 결과에 대한 책임은 모두 국방부에 떠넘겼다. 이전에 따른 천문학적인 규모의 비용도 문제지만 이전지 선정을 둘러싸고 새로운 갈등을 유발할 소지가 크다. 국회 국토해양위원회가 통과시킨 ‘부도 공공건설 임대주택 임차인 보호를 위한 특별법 개정안’은 한마디로 황당하기 짝이 없다. 이미 발생한 부도뿐 아니라 미래에 발생할 부도까지 모두 정부가 책임져라는 내용이다. 최대 14조원이나 든다. 중앙정부와 지자체의 재정부담 원칙을 허문 ‘산업입지 및 개발에 관한 법률 개정안’과 ‘도로법 개정안’도 마찬가지다. 중앙정부가 모든 비용을 부담하라는 식이다. 자유무역협정(FTA) 이행으로 발생한 순이익의 일부를 환수해 농어업인 지원에 쓰도록 한 ‘FTA 체결에 따른 농어업인 등의 지원에 관한 특별법 전부 개정안’도 산출 불가능한 순이익을 전제로 하고 있다. 국회의원들로서는 ‘한 건’ 했다고 떠벌릴지 모르지만 모두가 지난 18대 국회에서 ‘함량 미달’로 폐기됐던 법률이다. 국회의 입법권은 존중해야 하지만 상식과 원칙에 어긋나는 입법권까지 허용해선 안 된다고 본다. 국익보다는 특정 이익단체의 입김에 휘둘려 입법권을 남용하는 국회의원들에 대해서는 국민들이 눈을 부릅뜨고 감시해야 한다. 더구나 임기말 대통령에게 ‘거부권 행사’라는 부담까지 떠넘겨서야 되겠는가. 이번 대선의 으뜸 화두는 ‘정치 쇄신’이다. 그런데도 헌정사상 최악이었다는 18대 국회의 악습을 되풀이할 건가.,20121122
01100611.20160422042339238,"정치권의 포퓰리즘 입법으로 서민들의 발이 묶일 위기를 맞고 있다. 버스업계는 어제 전국 17개 시·도 버스조합 이사장이 참석한 가운데 긴급 비상총회를 열어 버스운행 중단을 예고했다. 국회가 오늘 택시를 대중교통 수단으로 인정하는 ‘대중교통 육성 및 이용 촉진에 관한 법률 개정안’(택시법)을 21일 국회 법사위에 상정함에 따라 22일 0시부터 무기한으로 버스를 운행하지 않겠다고 결의한 것이다. 이번 사태는 지난 15일 국회 국토해양위원회가 택시법을 만장일치로 통과시키면서 촉발됐다. 교통대란을 눈앞에 두고 있지만 국회는 아직까지 별다른 움직임을 보이지 않고 있다. 국회가 화를 자초한 만큼 결자해지 차원에서 사태 해결에 적극 나서야 할 것이다.  국회 주도로 입법되고 있는 택시법은 대통령 선거를 앞두고 표를 의식한 대표적인 포퓰리즘 법안이라고 할 수 있다. 정부는 물론 전문가들도 택시의 대중교통 편입을 담은 법 개정안에 반대했으나 정치권은 꿈쩍도 하지 않았다. 국토해양부는 민주통합당 박기춘 의원 대표발의로 법안이 입안되자 택시는 일정한 노선과 운행시간표를 갖추고 다수의 사람을 운송하는 대중교통의 요건에 미흡하고 해외에서도 택시를 대중교통으로 인정한 사례가 없다는 점을 들어 반대의견을 개진했다. 그러나 야당은 물론 여당도 30여만 택시업계 종사자의 표를 의식, 반대토론 없이 만장일치로 법을 통과시켰다. 입법과정에서 공청회조차 열지 않았으니 졸속입법이라고 할 수 있다. 공급과잉과 값싼 요금 등으로 택시업계가 경영난을 겪고 있는 것을 모르는 바 아니지만, 택시를 억지로 대중교통에 끼워넣어 해결하려는 것은 온당치 않다. 지금도 택시업계에는 7600억원의 유류지원비가 나가고 있는데 택시가 대중교통으로 편입되면 추가로 국민의 혈세가 투입되어야 하기 때문이다.  여야 지도부는 법안을 심사하는 법사위에서 현명한 결정이 내려질 수 있도록 머리를 맞대야 한다. 정부는 법사위원들을 설득하는 한편 법안 상정을 대통령 선거 이후로 미루자고 제안하고 있다고 한다. 충분한 논의를 위해 이 제안을 받아들이는 것도 차선의 대안일 게다. 국회는 정부, 업계 등과 택시의 경영난 해소를 위한 협의체를 구성해 해법을 찾을 수도 있다. 국회가 갈등 조정 능력을 발휘해 사태를 수습해 주기 바란다.",20121121
01100611.20160422042343313,"한·중·일 통상장관들이 어제 캄보디아 프놈펜에서 3국 자유무역협정(FTA) 협상 개시를 선언했다. 또 한·중·일, 아세안 10개국, 호주·뉴질랜드·인도 등 동아시아 정상회의에 참여한 16개국은 공동선언문을 발표하고 내년 초부터 협상을 시작해 2015년까지 역내 포괄적 경제동반자협정(RCEP)을 타결하기로 했다. 이에 따라 현재 중국과 FTA를 진행 중인 우리나라는 양자, 3자, 다자 협상을 동시다발로 추진하게 됐다. 세계경제의 장기 불황이 예상되고 성장동력이 점점 떨어지는 상황에서 FTA를 통한 무역 증진으로 활로를 모색할 기회를 맞은 셈이다. 나아가 경제협력 증진을 바탕으로 외교·안보 분야의 협력으로 이어진다면 금상첨화라 하겠다. 한·중·일 FTA가 이루어지면 인구 15억명 규모에 국내총생산(GDP) 14조 3000억 달러의 시장이 탄생한다. 이는 북미자유무역협정(NAFTA·18조 달러), 유럽연합(EU·17조 6000억 달러)에 이은 세계 3위의 지역 경제권이다. 또 RCEP가 3년 안에 성사된다면 인구 34억명에, GDP 19조 7600억 달러의 거대 시장이 생긴다. 수출 의존도가 높은 우리로서는 경제 재도약의 발판이 될 수 있는 것이다. 대외경제정책연구원(KIEP)은 한·중·일 FTA가 체결되면 발효 후 10년 동안 우리나라는 최대 18조원의 경제 이득을 볼 것이라고 한다. 그러나 낙관하기엔 이르다. 세 나라는 경제력의 차이에다 역사 갈등이 얽혀 있고, 중·일의 경제 주도권 다툼도 예상된다. 더구나 중국은 3국 FTA와 16국 RCEP에 참여해 미국 주도의 환태평양경제동반자협정(TPP)에 맞서려는 의도를 비치고 있다. 이런 상황에서 우리의 이익을 지켜내기란 쉽지 않은 일이다. 따라서 우리나라는 여러 협상을 동시에 추진하되 치밀한 전략을 세워 접근해야 한다. 일단 한·중 FTA에 전력투구하고 이를 바탕으로 한·중·일 FTA와 RCEP에 단계적으로 임한다는 정부의 방침은 바람직해 보인다. 3자, 다자 간 협상은 의미는 크지만 나라마다 이해가 복잡해 외교적 선언에 머무르면서 시일을 끌 공산도 없지 않다. 좌고우면하지 말고 중국과의 협상부터 차분하게 마무리하는 게 현재로선 최선이다.",20121121
01100611.20160422042341725,"한상대 검찰총장은 엊그제 밤 김광준 서울고검 검사가 9억원대의 금품을 받은 혐의로 구속된 직후 대국민 사과문을 발표하고 “검찰총장으로서 참담한 심정을 금할 수가 없다.”고 밝혔다. 한 총장은 또 “이번 사건을 계기로 내부 감찰 시스템을 점검해 환골탈태의 자세로 전면적이고 강력한 감찰 체제를 구축하겠다.”고 다짐했다. 2000년대 들어 현직 검사 신분을 유지한 채 구속된 사례는 김 검사가 처음이어서 검찰 내부 충격도 적지 않을 것이다. 영장담당 판사가 증거인멸 및 도주의 우려를 인정해 영장을 발부한 것으로 미루어 볼 때 사과로 끝낼 만큼 죄질이 가볍지 않다. 검찰 개혁으로 이어져야 한다. 그런 만큼 내부 감찰 시스템만으로 검사 비리를 막는 것은 역부족일 수밖에 없다는 게 우리의 판단이다. 검찰은 2008년 대검찰청 감찰부장 자리를 2년 임기의 공모직으로 바꾼 데 이어 2010년에는 ‘스폰서 검사’ 사건이 터지자 대검 감찰부를 감찰본부로 확대 개편했다. 그런데도 불구하고 거액 뇌물수수 사건이 발생했다. 검찰은 판사 출신을 감찰본부장으로 임명하는 등 외형적으로는 독립적인 형태를 갖췄지만 감찰 기능의 구조적 한계를 드러냈다. 검찰은 재발 방지를 위한 특단의 대책을 내놓길 바란다. 그러지 않으면 명예 회복도 어렵고 외부에 의한 개혁이 불가피해진다는 사실을 인식해야 한다. 검찰은 내일 전국 고검장과 일부 검사장급 간부가 참석하는 회의를 열어 조직을 추스르는 방안과 정치권의 검찰 개혁 요구에 대한 대처 방안을 논의할 예정이라고 한다. 대선 후보들이 권력기관 개혁방안으로 이미 제시한 특별감찰관제·상설특검제 도입, 대검 중앙수사부 수사기능 폐지, 고위공직자비리수사처 신설, 검·경 수사권 조정 등에 대해 어떤 반응이 나올지 주목된다. 검찰은 더 이상 조직 보호에 연연하지 말고 강도 높은 자체 개혁안을 마련해 거듭나길 기대한다.",20121121
01100611.20160422041805996,"민주통합당 문재인 후보와 무소속 안철수 후보 측이 재개한 단일화 논의에는 가장 중요한 사안이 빠져 있다. 단일화 이후, 나아가 단일후보가 대선에서 승리하면 집권세력을 어떻게 구성하고 두 사람이 어떤 관계를 설정할 것인지가 제시되지 않았고, 그럴 기미도 안 보인다. 지난 5일 내놓은 ‘국민연대’ 구상이나, 단일화 협상 중단으로 닷새간 묵혔다가 그제 발표한 새정치공동선언도 대개가 새로울 것 없는 성긴 내용들로, 대체 두 사람이 뭘 어떻게 같이하겠다는 것인지 알 길이 없다. 어제 두 후보가 제각각 언론 인터뷰와 토론회 등을 통해 보여준 엇박자는 국민들을 더 헷갈리게 한다. 그동안 대통령-국무총리 공동정부론을 제기해 온 문 후보는 한국기자협회 토론회에서 “안 후보로 단일화될 경우 공직을 맡을 생각이 없다.”며 백의종군론을 폈다. ‘문재인 대통령-안철수 총리’ 카드는 있을 수 있어도, 그 반대의 경우는 있을 수 없다는 자가당착적 발언으로 들린다. 반면 안 후보는 한국일보 인터뷰에서 “대통령-국무총리 역할분담 약속은 없을 것”이라고 선을 그었다. 과거 DJP(김대중·김종필) 연대는 1년여의 논의 끝에 ‘공동정부 구성’을 국민에게 제시하고, 선택을 물은 바 있다. 반면 2002년 노무현·정몽준 단일화 때는 그 어떤 논의도 없이 단일화에 임했다가 이후 물밑 협상에서 내치와 외치를 나누니 마니 하며 진통을 겪은 바 있다. ‘대선 승리 후 세력 연대’ 정도의 얼개만 내놓은 지금 두 후보의 논의는 이들 과거 두 사례의 중간쯤에 어정쩡하게 자리해 있는 상황이다. 누가 됐든 패자는 승자를 어떻게 돕겠다는 약속이 뒷받침되지 않는다면 단일화 이후 필연적으로 볼썽사나운 자리 나눠먹기 드잡이가 펼쳐지게 된다. 이는 두 후보의 공멸로 이어질 뿐 아니라 한국 정치를 거듭 퇴보시키는 행위가 된다. 새 정치 선언이라는 장전을 만들고, 분야별 정책을 조율한다고 연대가 완성되는 게 아니다. 단일화 이후 대선에서 승리한다면 집권세력을 어떻게 구성하고 이끌겠다는 구상을 명확히 밝히고 선택을 구해야 한다. 그것이 여론조사 등 단일화 과정에 참여하게 될지도 모를 대한민국 유권자 모두에 대한 최소한의 도리다.",20121120
